FlightTime [s]           F_x                      F_y                      F_z                      M_x                      M_x                      M_y                      M_z                      
94.119998                12748.343813             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
94.129998                12747.985924             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
94.139998                12747.637034             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
94.149998                12747.297052             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
94.159998                12746.965853             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
94.169998                12746.643285             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
94.179998                12746.329168             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
94.189998                12746.023296             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
94.199998                12745.725440             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
94.209998                12745.435349             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
94.219998                12745.152754             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
94.229998                12744.877365             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
94.239998                12744.608878             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
94.249998                12744.346973             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
94.259998                12744.091318             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
94.269998                12743.841572             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
94.279998                12743.597383             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
94.289998                12743.358393             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
94.299998                12743.124239             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
94.309998                12742.894552             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
94.319998                12742.668964             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
94.329998                12742.447104             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
94.339998                12742.228602             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
94.349998                12742.013092             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
94.359998                12741.800211             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
94.369998                12741.589600             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
94.379998                12741.380905             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
94.389998                12741.173783             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
94.399998                12740.967897             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
94.409998                12740.762917             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
94.419998                12740.558526             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
94.429998                12740.354418             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
94.439998                12740.150297             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
94.449998                12739.945878             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
94.459998                12739.740892             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
94.469998                12739.535081             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
94.479998                12739.328200             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
94.489998                12739.120019             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
94.499998                12738.910321             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
94.509998                12738.698905             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
94.519998                12738.485582             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
94.529998                12738.270178             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
94.539998                12738.052535             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
94.549998                12737.832505             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
94.559998                12737.609959             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
94.569998                12737.384778             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
94.579998                12737.156858             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
94.589998                12736.926108             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
94.599998                12736.692450             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
94.609998                12736.455818             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
94.619998                12736.216158             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
94.629998                12735.973429             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
94.639998                12735.727599             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
94.649998                12735.478648             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
94.659998                12735.226566             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
94.669998                12734.971353             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
94.679998                12734.713015             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
94.689998                12734.451572             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
94.699998                12734.187046             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
94.709998                12733.919472             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
94.719998                12733.648887             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
94.729998                12733.375337             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
94.739998                12733.098874             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
94.749998                12732.819554             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
94.759998                12732.537438             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
94.769998                12732.252592             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
94.779998                12731.965084             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
94.789998                12731.674987             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
94.799998                12731.382377             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
94.809998                12731.087331             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
94.819998                12730.789928             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
94.829998                12730.490249             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
94.839998                12730.188378             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
94.849998                12729.884397             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
94.859998                12729.578390             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
94.869998                12729.270442             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
94.879998                12728.960635             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
94.889998                12728.649056             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
94.899998                12728.335786             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
94.909998                12728.020909             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
94.919998                12727.704506             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
94.929998                12727.386660             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
94.939998                12727.067449             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
94.949998                12726.746953             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
94.959998                12726.425249             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
94.969998                12726.102413             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
94.979998                12725.778520             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
94.989998                12725.453643             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
94.999998                12725.127854             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
95.009998                12724.801224             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
95.019998                12724.473821             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
95.029998                12724.145713             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
95.039998                12723.816966             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
95.049998                12723.487644             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
95.059998                12723.157810             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
95.069998                12722.827528             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
95.079998                12722.496856             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
95.089998                12722.165856             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
95.099998                12721.834584             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
95.109998                12721.503099             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
95.119998                12721.171456             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
95.129998                12720.839711             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
95.139998                12720.507917             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
95.149998                12720.176129             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
95.159998                12719.844398             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
95.169998                12719.512776             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
95.179998                12719.181314             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
95.189998                12718.850062             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
95.199998                12718.519069             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
95.209998                12718.188384             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
95.219998                12717.858054             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
95.229998                12717.528127             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
95.239998                12717.198647             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
95.249998                12716.869662             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
95.259998                12716.541215             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
95.269998                12716.213350             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
95.279998                12715.886110             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
95.289998                12715.559536             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
95.299998                12715.233669             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
95.309998                12714.908549             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
95.319998                12714.584214             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
95.329998                12714.260702             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
95.339998                12713.938047             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
95.349998                12713.616285             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
95.359998                12713.295448             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
95.369998                12712.975568             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
95.379998                12712.656673             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
95.389998                12712.338792             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
95.399998                12712.021949             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
95.409998                12711.706170             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
95.419998                12711.391474             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
95.429998                12711.077882             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
95.439998                12710.765410             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
95.449998                12710.454073             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
95.459998                12710.143882             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
95.469998                12709.834847             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
95.479998                12709.526975             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
95.489998                12709.220270             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
95.499998                12708.914733             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
95.509998                12708.610361             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
95.519998                12708.307151             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
95.529998                12708.005094             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
95.539998                12707.704181             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
95.549998                12707.404397             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
95.559998                12707.105726             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
95.569998                12706.808149             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
95.579998                12706.511642             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
95.589998                12706.216180             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
95.599998                12705.921735             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
95.609998                12705.628275             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
95.619998                12705.335766             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
95.629998                12705.044171             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
95.639998                12704.753450             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
95.649998                12704.463562             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
95.659998                12704.174461             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
95.669998                12703.886101             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
95.679998                12703.598432             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
95.689998                12703.311403             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
95.699998                12703.024960             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
95.709998                12702.739049             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
95.719998                12702.453612             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
95.729998                12702.168592             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
95.739998                12701.883929             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
95.749998                12701.599563             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
95.759998                12701.315431             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
95.769998                12701.031473             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
95.779998                12700.747624             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
95.789998                12700.463823             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
95.799998                12700.180005             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
95.809998                12699.896109             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
95.819998                12699.612071             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
95.829998                12699.327830             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
95.839998                12699.043323             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
95.849998                12698.758491             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
95.859998                12698.473274             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
95.869998                12698.187614             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
95.879998                12697.901455             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
95.889998                12697.614742             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
95.899998                12697.327422             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
95.909998                12697.039445             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
95.919998                12696.750763             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
95.929998                12696.461328             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
95.939998                12696.171099             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
95.949998                12695.880034             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
95.959998                12695.588095             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
95.969998                12695.295249             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
95.979998                12695.001462             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
95.989998                12694.706707             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
95.999998                12694.410958             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
96.009998                12694.114195             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
96.019998                12693.816397             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
96.029998                12693.517551             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
96.039998                12693.217646             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
96.049998                12692.916672             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
96.059998                12692.614627             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
96.069998                12692.311510             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
96.079998                12692.007323             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
96.089998                12691.702074             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
96.099998                12691.395771             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
96.109998                12691.088430             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
96.119998                12690.780066             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
96.129998                12690.470699             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
96.139998                12690.160354             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
96.149998                12689.849056             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
96.159998                12689.536835             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
96.169998                12689.223724             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
96.179998                12688.909757             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
96.189998                12688.594973             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
96.199998                12688.279412             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
96.209998                12687.963117             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
96.219998                12687.646131             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
96.229998                12687.328503             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
96.239998                12687.010281             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
96.249998                12686.691515             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
96.259998                12686.372256             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
96.269998                12686.052559             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
96.279998                12685.732476             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
96.289998                12685.412063             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
96.299998                12685.091375             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
96.309998                12684.770469             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
96.319998                12684.449400             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
96.329998                12684.128226             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
96.339998                12683.807003             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
96.349998                12683.485787             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
