Flight Time              x_NED                    y_NED                    z_NED                    
60.310000                10856.598243             0.000000                 -5250.213203             
60.320000                10858.398448             0.000000                 -5250.213227             
60.330000                10860.198654             0.000000                 -5250.213251             
60.340000                10861.998861             0.000000                 -5250.213275             
60.350000                10863.799069             0.000000                 -5250.213299             
60.360000                10865.599277             0.000000                 -5250.213324             
60.370000                10867.399487             0.000000                 -5250.213348             
60.380000                10869.199697             0.000000                 -5250.213373             
60.390000                10870.999908             0.000000                 -5250.213398             
60.400000                10872.800120             0.000000                 -5250.213423             
60.410000                10874.600333             0.000000                 -5250.213448             
60.420000                10876.400546             0.000000                 -5250.213473             
60.430000                10878.200761             0.000000                 -5250.213499             
60.440000                10880.000976             0.000000                 -5250.213524             
60.450000                10881.801192             0.000000                 -5250.213550             
60.460000                10883.601409             0.000000                 -5250.213575             
60.470000                10885.401626             0.000000                 -5250.213601             
60.480000                10887.201845             0.000000                 -5250.213627             
60.490000                10889.002064             0.000000                 -5250.213653             
60.500000                10890.802285             0.000000                 -5250.213680             
60.510000                10892.602506             0.000000                 -5250.213706             
60.520000                10894.402727             0.000000                 -5250.213733             
60.530000                10896.202950             0.000000                 -5250.213759             
60.540000                10898.003174             0.000000                 -5250.213786             
60.550000                10899.803398             0.000000                 -5250.213813             
60.560000                10901.603623             0.000000                 -5250.213840             
60.570000                10903.403849             0.000000                 -5250.213868             
60.580000                10905.204076             0.000000                 -5250.213895             
60.590000                10907.004304             0.000000                 -5250.213922             
60.600000                10908.804532             0.000000                 -5250.213950             
60.610000                10910.604761             0.000000                 -5250.213978             
60.620000                10912.404992             0.000000                 -5250.214006             
60.630000                10914.205223             0.000000                 -5250.214034             
60.640000                10916.005454             0.000000                 -5250.214062             
60.650000                10917.805687             0.000000                 -5250.214091             
60.660000                10919.605921             0.000000                 -5250.214119             
60.670000                10921.406155             0.000000                 -5250.214148             
60.680000                10923.206390             0.000000                 -5250.214176             
60.690000                10925.006626             0.000000                 -5250.214205             
60.700000                10926.806863             0.000000                 -5250.214234             
60.710000                10928.607100             0.000000                 -5250.214264             
60.720000                10930.407339             0.000000                 -5250.214293             
60.730000                10932.207578             0.000000                 -5250.214323             
60.740000                10934.007818             0.000000                 -5250.214352             
60.750000                10935.808059             0.000000                 -5250.214382             
60.760000                10937.608301             0.000000                 -5250.214412             
60.770000                10939.408544             0.000000                 -5250.214442             
60.780000                10941.208787             0.000000                 -5250.214472             
60.790000                10943.009032             0.000000                 -5250.214503             
60.800000                10944.809277             0.000000                 -5250.214533             
60.810000                10946.609523             0.000000                 -5250.214564             
60.820000                10948.409769             0.000000                 -5250.214595             
60.830000                10950.210017             0.000000                 -5250.214626             
60.840000                10952.010265             0.000000                 -5250.214657             
60.850000                10953.810515             0.000000                 -5250.214688             
60.860000                10955.610765             0.000000                 -5250.214720             
60.870000                10957.411016             0.000000                 -5250.214751             
60.880000                10959.211267             0.000000                 -5250.214783             
60.890000                10961.011520             0.000000                 -5250.214815             
60.900000                10962.811773             0.000000                 -5250.214847             
60.910000                10964.612028             0.000000                 -5250.214879             
60.920000                10966.412283             0.000000                 -5250.214911             
60.930000                10968.212539             0.000000                 -5250.214944             
60.940000                10970.012795             0.000000                 -5250.214976             
60.950000                10971.813053             0.000000                 -5250.215009             
60.960000                10973.613311             0.000000                 -5250.215042             
60.970000                10975.413570             0.000000                 -5250.215075             
60.980000                10977.213830             0.000000                 -5250.215108             
60.990000                10979.014091             0.000000                 -5250.215142             
61.000000                10980.814353             0.000000                 -5250.215175             
61.010000                10982.614615             0.000000                 -5250.215209             
61.020000                10984.414878             0.000000                 -5250.215243             
61.030000                10986.215142             0.000000                 -5250.215277             
61.040000                10988.015407             0.000000                 -5250.215311             
61.050000                10989.815673             0.000000                 -5250.215345             
61.060000                10991.615940             0.000000                 -5250.215380             
61.070000                10993.416207             0.000000                 -5250.215415             
61.080000                10995.216475             0.000000                 -5250.215449             
61.090000                10997.016744             0.000000                 -5250.215484             
61.100000                10998.817014             0.000000                 -5250.215519             
61.110000                11000.617285             0.000000                 -5250.215555             
61.120000                11002.417556             0.000000                 -5250.215590             
61.130000                11004.217828             0.000000                 -5250.215626             
61.140000                11006.018101             0.000000                 -5250.215661             
61.150000                11007.818375             0.000000                 -5250.215697             
61.160000                11009.618650             0.000000                 -5250.215733             
61.170000                11011.418925             0.000000                 -5250.215770             
61.180000                11013.219202             0.000000                 -5250.215806             
61.190000                11015.019479             0.000000                 -5250.215843             
61.200000                11016.819757             0.000000                 -5250.215879             
61.210000                11018.620036             0.000000                 -5250.215916             
61.220000                11020.420315             0.000000                 -5250.215953             
61.230000                11022.220596             0.000000                 -5250.215990             
61.240000                11024.020877             0.000000                 -5250.216028             
61.250000                11025.821159             0.000000                 -5250.216065             
61.260000                11027.621442             0.000000                 -5250.216103             
61.270000                11029.421725             0.000000                 -5250.216141             
61.280000                11031.222010             0.000000                 -5250.216179             
61.290000                11033.022295             0.000000                 -5250.216217             
61.300000                11034.822581             0.000000                 -5250.216255             
61.310000                11036.622868             0.000000                 -5250.216294             
61.320000                11038.423156             0.000000                 -5250.216332             
61.330000                11040.223444             0.000000                 -5250.216371             
61.340000                11042.023734             0.000000                 -5250.216410             
61.350000                11043.824024             0.000000                 -5250.216449             
61.360000                11045.624315             0.000000                 -5250.216488             
61.370000                11047.424606             0.000000                 -5250.216528             
61.380000                11049.224899             0.000000                 -5250.216568             
61.390000                11051.025192             0.000000                 -5250.216607             
61.400000                11052.825486             0.000000                 -5250.216647             
61.410000                11054.625781             0.000000                 -5250.216687             
61.420000                11056.426077             0.000000                 -5250.216728             
61.430000                11058.226374             0.000000                 -5250.216768             
61.440000                11060.026671             0.000000                 -5250.216809             
61.450000                11061.826969             0.000000                 -5250.216850             
61.460000                11063.627268             0.000000                 -5250.216891             
61.470000                11065.427568             0.000000                 -5250.216932             
61.480000                11067.227868             0.000000                 -5250.216973             
61.490000                11069.028170             0.000000                 -5250.217014             
61.500000                11070.828472             0.000000                 -5250.217056             
61.510000                11072.628775             0.000000                 -5250.217098             
61.520000                11074.429079             0.000000                 -5250.217140             
61.530000                11076.229383             0.000000                 -5250.217182             
61.540000                11078.029689             0.000000                 -5250.217224             
61.550000                11079.829995             0.000000                 -5250.217267             
61.560000                11081.630302             0.000000                 -5250.217309             
61.570000                11083.430610             0.000000                 -5250.217352             
61.580000                11085.230918             0.000000                 -5250.217395             
61.590000                11087.031227             0.000000                 -5250.217438             
61.600000                11088.831538             0.000000                 -5250.217482             
61.610000                11090.631849             0.000000                 -5250.217525             
61.620000                11092.432160             0.000000                 -5250.217569             
61.630000                11094.232473             0.000000                 -5250.217613             
61.640000                11096.032786             0.000000                 -5250.217657             
61.650000                11097.833100             0.000000                 -5250.217701             
61.660000                11099.633415             0.000000                 -5250.217745             
61.670000                11101.433731             0.000000                 -5250.217790             
61.680000                11103.234048             0.000000                 -5250.217834             
61.690000                11105.034365             0.000000                 -5250.217879             
61.700000                11106.834683             0.000000                 -5250.217924             
61.710000                11108.635002             0.000000                 -5250.217969             
61.720000                11110.435322             0.000000                 -5250.218015             
61.730000                11112.235642             0.000000                 -5250.218060             
61.740000                11114.035963             0.000000                 -5250.218106             
61.750000                11115.836286             0.000000                 -5250.218152             
61.760000                11117.636608             0.000000                 -5250.218198             
61.770000                11119.436932             0.000000                 -5250.218244             
61.780000                11121.237257             0.000000                 -5250.218291             
61.790000                11123.037582             0.000000                 -5250.218337             
61.800000                11124.837908             0.000000                 -5250.218384             
61.810000                11126.638235             0.000000                 -5250.218431             
61.820000                11128.438562             0.000000                 -5250.218478             
61.830000                11130.238891             0.000000                 -5250.218525             
61.840000                11132.039220             0.000000                 -5250.218573             
61.850000                11133.839550             0.000000                 -5250.218620             
61.860000                11135.639880             0.000000                 -5250.218668             
61.870000                11137.440212             0.000000                 -5250.218716             
61.880000                11139.240544             0.000000                 -5250.218764             
61.890000                11141.040877             0.000000                 -5250.218813             
61.900000                11142.841211             0.000000                 -5250.218861             
61.910000                11144.641546             0.000000                 -5250.218910             
61.920000                11146.441881             0.000000                 -5250.218959             
61.930000                11148.242217             0.000000                 -5250.219008             
61.940000                11150.042554             0.000000                 -5250.219057             
61.950000                11151.842892             0.000000                 -5250.219106             
61.960000                11153.643231             0.000000                 -5250.219156             
61.970000                11155.443570             0.000000                 -5250.219206             
61.980000                11157.243910             0.000000                 -5250.219256             
61.990000                11159.044251             0.000000                 -5250.219306             
62.000000                11160.844592             0.000000                 -5250.219356             
62.010000                11162.644935             0.000000                 -5250.219407             
62.020000                11164.445278             0.000000                 -5250.219457             
62.030000                11166.245622             0.000000                 -5250.219508             
62.040000                11168.045967             0.000000                 -5250.219559             
62.050000                11169.846312             0.000000                 -5250.219610             
62.060000                11171.646658             0.000000                 -5250.219662             
62.070000                11173.447006             0.000000                 -5250.219713             
62.080000                11175.247353             0.000000                 -5250.219765             
62.090000                11177.047702             0.000000                 -5250.219817             
62.100000                11178.848051             0.000000                 -5250.219869             
62.110000                11180.648401             0.000000                 -5250.219921             
62.120000                11182.448752             0.000000                 -5250.219973             
62.130000                11184.249104             0.000000                 -5250.220026             
62.140000                11186.049456             0.000000                 -5250.220079             
62.150000                11187.849809             0.000000                 -5250.220132             
62.160000                11189.650163             0.000000                 -5250.220185             
62.170000                11191.450518             0.000000                 -5250.220238             
62.180000                11193.250873             0.000000                 -5250.220292             
62.190000                11195.051230             0.000000                 -5250.220345             
62.200000                11196.851587             0.000000                 -5250.220399             
62.210000                11198.651944             0.000000                 -5250.220453             
62.220000                11200.452303             0.000000                 -5250.220508             
62.230000                11202.252662             0.000000                 -5250.220562             
62.240000                11204.053022             0.000000                 -5250.220617             
62.250000                11205.853383             0.000000                 -5250.220671             
62.260000                11207.653744             0.000000                 -5250.220726             
62.270000                11209.454106             0.000000                 -5250.220781             
62.280000                11211.254469             0.000000                 -5250.220837             
62.290000                11213.054833             0.000000                 -5250.220892             
62.300000                11214.855198             0.000000                 -5250.220948             
62.310000                11216.655563             0.000000                 -5250.221004             
62.320000                11218.455929             0.000000                 -5250.221060             
62.330000                11220.256296             0.000000                 -5250.221116             
62.340000                11222.056663             0.000000                 -5250.221172             
62.350000                11223.857031             0.000000                 -5250.221229             
62.360000                11225.657400             0.000000                 -5250.221286             
62.370000                11227.457770             0.000000                 -5250.221343             
62.380000                11229.258141             0.000000                 -5250.221400             
62.390000                11231.058512             0.000000                 -5250.221457             
62.400000                11232.858884             0.000000                 -5250.221515             
62.410000                11234.659256             0.000000                 -5250.221572             
62.420000                11236.459630             0.000000                 -5250.221630             
62.430000                11238.260004             0.000000                 -5250.221688             
62.440000                11240.060379             0.000000                 -5250.221746             
62.450000                11241.860755             0.000000                 -5250.221805             
62.460000                11243.661131             0.000000                 -5250.221863             
62.470000                11245.461508             0.000000                 -5250.221922             
62.480000                11247.261886             0.000000                 -5250.221981             
62.490000                11249.062264             0.000000                 -5250.222040             
62.500000                11250.862644             0.000000                 -5250.222100             
62.510000                11252.663024             0.000000                 -5250.222159             
62.520000                11254.463404             0.000000                 -5250.222219             
62.530000                11256.263786             0.000000                 -5250.222279             
62.540000                11258.064168             0.000000                 -5250.222339             
62.550000                11259.864551             0.000000                 -5250.222399             
62.560000                11261.664935             0.000000                 -5250.222459             
62.570000                11263.465319             0.000000                 -5250.222520             
62.580000                11265.265704             0.000000                 -5250.222581             
62.590000                11267.066090             0.000000                 -5250.222642             
62.600000                11268.866476             0.000000                 -5250.222703             
62.610000                11270.666864             0.000000                 -5250.222764             
62.620000                11272.467252             0.000000                 -5250.222826             
62.630000                11274.267640             0.000000                 -5250.222887             
62.640000                11276.068030             0.000000                 -5250.222949             
62.650000                11277.868420             0.000000                 -5250.223011             
62.660000                11279.668811             0.000000                 -5250.223074             
62.670000                11281.469202             0.000000                 -5250.223136             
62.680000                11283.269594             0.000000                 -5250.223199             
62.690000                11285.069987             0.000000                 -5250.223261             
62.700000                11286.870381             0.000000                 -5250.223324             
62.710000                11288.670775             0.000000                 -5250.223388             
62.720000                11290.471170             0.000000                 -5250.223451             
62.730000                11292.271566             0.000000                 -5250.223515             
62.740000                11294.071963             0.000000                 -5250.223578             
62.750000                11295.872360             0.000000                 -5250.223642             
62.760000                11297.672758             0.000000                 -5250.223706             
62.770000                11299.473156             0.000000                 -5250.223771             
62.780000                11301.273556             0.000000                 -5250.223835             
62.790000                11303.073956             0.000000                 -5250.223900             
62.800000                11304.874356             0.000000                 -5250.223965             
62.810000                11306.674758             0.000000                 -5250.224030             
62.820000                11308.475160             0.000000                 -5250.224095             
62.830000                11310.275562             0.000000                 -5250.224160             
62.840000                11312.075966             0.000000                 -5250.224226             
62.850000                11313.876370             0.000000                 -5250.224292             
62.860000                11315.676775             0.000000                 -5250.224357             
62.870000                11317.477180             0.000000                 -5250.224424             
62.880000                11319.277587             0.000000                 -5250.224490             
62.890000                11321.077993             0.000000                 -5250.224556             
62.900000                11322.878401             0.000000                 -5250.224623             
62.910000                11324.678809             0.000000                 -5250.224690             
62.920000                11326.479218             0.000000                 -5250.224757             
62.930000                11328.279628             0.000000                 -5250.224824             
62.940000                11330.080038             0.000000                 -5250.224892             
62.950000                11331.880449             0.000000                 -5250.224959             
62.960000                11333.680861             0.000000                 -5250.225027             
62.970000                11335.481273             0.000000                 -5250.225095             
62.980000                11337.281686             0.000000                 -5250.225163             
62.990000                11339.082100             0.000000                 -5250.225232             
63.000000                11340.882514             0.000000                 -5250.225300             
63.010000                11342.682929             0.000000                 -5250.225369             
63.020000                11344.483345             0.000000                 -5250.225438             
63.030000                11346.283761             0.000000                 -5250.225507             
63.040000                11348.084178             0.000000                 -5250.225576             
63.050000                11349.884596             0.000000                 -5250.225646             
63.060000                11351.685014             0.000000                 -5250.225715             
63.070000                11353.485433             0.000000                 -5250.225785             
63.080000                11355.285853             0.000000                 -5250.225855             
63.090000                11357.086273             0.000000                 -5250.225925             
63.100000                11358.886694             0.000000                 -5250.225996             
63.110000                11360.687116             0.000000                 -5250.226066             
63.120000                11362.487539             0.000000                 -5250.226137             
63.130000                11364.287961             0.000000                 -5250.226208             
63.140000                11366.088385             0.000000                 -5250.226279             
63.150000                11367.888809             0.000000                 -5250.226350             
63.160000                11369.689234             0.000000                 -5250.226422             
63.170000                11371.489660             0.000000                 -5250.226493             
63.180000                11373.290086             0.000000                 -5250.226565             
63.190000                11375.090513             0.000000                 -5250.226637             
63.200000                11376.890941             0.000000                 -5250.226710             
63.210000                11378.691369             0.000000                 -5250.226782             
63.220000                11380.491798             0.000000                 -5250.226855             
63.230000                11382.292227             0.000000                 -5250.226927             
63.240000                11384.092657             0.000000                 -5250.227000             
63.250000                11385.893088             0.000000                 -5250.227073             
63.260000                11387.693519             0.000000                 -5250.227147             
63.270000                11389.493951             0.000000                 -5250.227220             
63.280000                11391.294384             0.000000                 -5250.227294             
63.290000                11393.094817             0.000000                 -5250.227368             
63.300000                11394.895251             0.000000                 -5250.227442             
63.310000                11396.695686             0.000000                 -5250.227516             
63.320000                11398.496121             0.000000                 -5250.227591             
63.330000                11400.296557             0.000000                 -5250.227665             
63.340000                11402.096993             0.000000                 -5250.227740             
63.350000                11403.897431             0.000000                 -5250.227815             
63.360000                11405.697868             0.000000                 -5250.227890             
63.370000                11407.498307             0.000000                 -5250.227966             
63.380000                11409.298746             0.000000                 -5250.228041             
63.390000                11411.099185             0.000000                 -5250.228117             
63.400000                11412.899625             0.000000                 -5250.228193             
63.410000                11414.700066             0.000000                 -5250.228269             
63.420000                11416.500508             0.000000                 -5250.228345             
63.430000                11418.300950             0.000000                 -5250.228421             
63.440000                11420.101392             0.000000                 -5250.228498             
63.450000                11421.901836             0.000000                 -5250.228575             
63.460000                11423.702279             0.000000                 -5250.228652             
63.470000                11425.502724             0.000000                 -5250.228729             
63.480000                11427.303169             0.000000                 -5250.228806             
63.490000                11429.103615             0.000000                 -5250.228884             
63.500000                11430.904061             0.000000                 -5250.228962             
63.510000                11432.704508             0.000000                 -5250.229040             
63.520000                11434.504956             0.000000                 -5250.229118             
63.530000                11436.305404             0.000000                 -5250.229196             
63.540000                11438.105852             0.000000                 -5250.229274             
63.550000                11439.906302             0.000000                 -5250.229353             
63.560000                11441.706752             0.000000                 -5250.229432             
63.570000                11443.507202             0.000000                 -5250.229511             
63.580000                11445.307653             0.000000                 -5250.229590             
63.590000                11447.108105             0.000000                 -5250.229669             
63.600000                11448.908557             0.000000                 -5250.229749             
63.610000                11450.709010             0.000000                 -5250.229829             
63.620000                11452.509464             0.000000                 -5250.229909             
63.630000                11454.309918             0.000000                 -5250.229989             
63.640000                11456.110372             0.000000                 -5250.230069             
63.650000                11457.910827             0.000000                 -5250.230149             
63.660000                11459.711283             0.000000                 -5250.230230             
63.670000                11461.511740             0.000000                 -5250.230311             
63.680000                11463.312197             0.000000                 -5250.230392             
63.690000                11465.112654             0.000000                 -5250.230473             
63.700000                11466.913112             0.000000                 -5250.230554             
63.710000                11468.713571             0.000000                 -5250.230636             
63.720000                11470.514030             0.000000                 -5250.230718             
63.730000                11472.314490             0.000000                 -5250.230800             
63.740000                11474.114950             0.000000                 -5250.230882             
63.750000                11475.915411             0.000000                 -5250.230964             
63.760000                11477.715873             0.000000                 -5250.231046             
63.770000                11479.516335             0.000000                 -5250.231129             
63.780000                11481.316798             0.000000                 -5250.231212             
63.790000                11483.117261             0.000000                 -5250.231295             
63.800000                11484.917725             0.000000                 -5250.231378             
63.810000                11486.718189             0.000000                 -5250.231461             
63.820000                11488.518654             0.000000                 -5250.231545             
63.830000                11490.319119             0.000000                 -5250.231628             
63.840000                11492.119585             0.000000                 -5250.231712             
63.850000                11493.920052             0.000000                 -5250.231796             
63.860000                11495.720519             0.000000                 -5250.231881             
63.870000                11497.520987             0.000000                 -5250.231965             
63.880000                11499.321455             0.000000                 -5250.232050             
63.890000                11501.121924             0.000000                 -5250.232134             
63.900000                11502.922393             0.000000                 -5250.232219             
63.910000                11504.722863             0.000000                 -5250.232304             
63.920000                11506.523333             0.000000                 -5250.232390             
63.930000                11508.323804             0.000000                 -5250.232475             
63.940000                11510.124276             0.000000                 -5250.232561             
63.950000                11511.924748             0.000000                 -5250.232647             
63.960000                11513.725220             0.000000                 -5250.232733             
63.970000                11515.525693             0.000000                 -5250.232819             
63.980000                11517.326167             0.000000                 -5250.232905             
63.990000                11519.126641             0.000000                 -5250.232992             
64.000000                11520.927116             0.000000                 -5250.233078             
64.010000                11522.727591             0.000000                 -5250.233165             
64.020000                11524.528067             0.000000                 -5250.233252             
64.030000                11526.328543             0.000000                 -5250.233340             
64.040000                11528.129020             0.000000                 -5250.233427             
64.050000                11529.929497             0.000000                 -5250.233515             
64.060000                11531.729975             0.000000                 -5250.233602             
64.070000                11533.530453             0.000000                 -5250.233690             
64.080000                11535.330932             0.000000                 -5250.233779             
64.090000                11537.131411             0.000000                 -5250.233867             
64.100000                11538.931891             0.000000                 -5250.233955             
64.110000                11540.732371             0.000000                 -5250.234044             
64.120000                11542.532852             0.000000                 -5250.234133             
64.130000                11544.333334             0.000000                 -5250.234222             
64.140000                11546.133816             0.000000                 -5250.234311             
64.150000                11547.934298             0.000000                 -5250.234400             
64.160000                11549.734781             0.000000                 -5250.234490             
64.170000                11551.535264             0.000000                 -5250.234579             
64.180000                11553.335748             0.000000                 -5250.234669             
64.190000                11555.136232             0.000000                 -5250.234759             
64.200000                11556.936717             0.000000                 -5250.234850             
64.210000                11558.737203             0.000000                 -5250.234940             
64.220000                11560.537689             0.000000                 -5250.235031             
64.230000                11562.338175             0.000000                 -5250.235121             
64.240000                11564.138662             0.000000                 -5250.235212             
64.250000                11565.939149             0.000000                 -5250.235303             
64.260000                11567.739637             0.000000                 -5250.235394             
64.270000                11569.540125             0.000000                 -5250.235486             
64.280000                11571.340614             0.000000                 -5250.235577             
64.290000                11573.141103             0.000000                 -5250.235669             
64.300000                11574.941593             0.000000                 -5250.235761             
64.310000                11576.742083             0.000000                 -5250.235853             
64.320000                11578.542574             0.000000                 -5250.235946             
64.330000                11580.343065             0.000000                 -5250.236038             
64.340000                11582.143557             0.000000                 -5250.236131             
64.350000                11583.944049             0.000000                 -5250.236223             
64.360000                11585.744541             0.000000                 -5250.236316             
64.370000                11587.545035             0.000000                 -5250.236409             
64.380000                11589.345528             0.000000                 -5250.236503             
64.390000                11591.146022             0.000000                 -5250.236596             
64.400000                11592.946516             0.000000                 -5250.236690             
64.410000                11594.747011             0.000000                 -5250.236784             
64.420000                11596.547507             0.000000                 -5250.236878             
64.430000                11598.348002             0.000000                 -5250.236972             
64.440000                11600.148499             0.000000                 -5250.237066             
64.450000                11601.948995             0.000000                 -5250.237161             
64.460000                11603.749493             0.000000                 -5250.237255             
64.470000                11605.549990             0.000000                 -5250.237350             
64.480000                11607.350488             0.000000                 -5250.237445             
64.490000                11609.150987             0.000000                 -5250.237540             
64.500000                11610.951486             0.000000                 -5250.237635             
64.510000                11612.751985             0.000000                 -5250.237731             
64.520000                11614.552485             0.000000                 -5250.237827             
64.530000                11616.352985             0.000000                 -5250.237922             
64.540000                11618.153486             0.000000                 -5250.238018             
64.550000                11619.953987             0.000000                 -5250.238115             
64.560000                11621.754489             0.000000                 -5250.238211             
64.570000                11623.554991             0.000000                 -5250.238307             
64.580000                11625.355493             0.000000                 -5250.238404             
64.590000                11627.155996             0.000000                 -5250.238501             
64.600000                11628.956499             0.000000                 -5250.238598             
64.610000                11630.757003             0.000000                 -5250.238695             
64.620000                11632.557507             0.000000                 -5250.238792             
64.630000                11634.358012             0.000000                 -5250.238890             
64.640000                11636.158517             0.000000                 -5250.238987             
64.650000                11637.959022             0.000000                 -5250.239085             
64.660000                11639.759528             0.000000                 -5250.239183             
64.670000                11641.560034             0.000000                 -5250.239281             
64.680000                11643.360541             0.000000                 -5250.239379             
64.690000                11645.161048             0.000000                 -5250.239478             
64.700000                11646.961555             0.000000                 -5250.239577             
64.710000                11648.762063             0.000000                 -5250.239675             
64.720000                11650.562571             0.000000                 -5250.239774             
64.730000                11652.363080             0.000000                 -5250.239873             
64.740000                11654.163589             0.000000                 -5250.239973             
64.750000                11655.964098             0.000000                 -5250.240072             
64.760000                11657.764608             0.000000                 -5250.240172             
